id,Account1,Monthly Period,History,Motive,Credit1,Account2,Employment Period,InstallmentRate,Gender&Type,Sponsors,Tenancy Period,Plotsize,Age,Plan,Housing,#Credits,Post,#Authorities,Phone,Expatriate,InstallmentCredit,Yearly Period,Class
id523,ab,18,c2,p6,1239,sacc5,time3,4,F0,G1,4,XL,61,PL3,H3,1,Jb3,1,yes,FALSE,6.04925985058201,1.2656864370797,
id914,aa,12,c2,p2,7865,sacc1,time5,4,F0,G1,4,XL,53,PL3,H3,1,Jb4,1,no,FALSE,41.8422496887334,1.0905242463981,
id8,aa,24,c2,p0,3123,sacc1,time2,4,M1,G1,1,ME,27,PL3,H2,1,Jb3,1,yes,FALSE,17.7060454071192,2.11517674215899,
id838,aa,24,c4,p1,6615,sacc1,time1,2,F0,G1,4,XL,75,PL3,H3,2,Jb4,1,no,FALSE,35.0725207868578,1.73734221547098,
id981,ab,30,c0,p9,4221,sacc1,time3,2,M1,G1,1,LA,28,PL3,H2,2,Jb3,1,yes,FALSE,23.7992667091452,2.38491432822916,
id243,ad,4,c4,p3,1503,sacc1,time4,2,F0,G1,1,SM,42,PL3,H2,2,Jb2,2,yes,FALSE,7.68026781865381,-0.002117418262212,
id41,ab,12,c2,p0,888,sacc1,time5,4,F0,G1,4,LA,41,PL1,H2,1,Jb2,2,yes,FALSE,5.73670949578961,1.48813833341827,
id497,aa,24,c2,p2,7721,sacc5,time2,1,M1,G1,2,ME,30,PL3,H2,1,Jb3,1,no,TRUE,42.0999721733534,1.58211334148471,
id982,aa,6,c2,p0,14896,sacc1,time5,1,F0,G1,4,XL,68,PL1,H2,1,Jb4,1,no,FALSE,79.9638169777349,0.609895525501935,
id520,ad,10,c2,p0,1418,sacc2,time3,3,F0,G1,2,SM,35,PL3,H1,1,Jb2,1,yes,TRUE,7.82867882113604,1.13105759584524,
id768,ac,24,c2,p3,5152,sacc1,time4,4,F0,G1,2,LA,25,PL1,H2,1,Jb3,1,yes,FALSE,28.3488058129047,2.33224940828435,
id566,ab,21,c4,p9,3652,sacc1,time4,2,F0,G1,3,ME,27,PL3,H2,2,Jb3,1,yes,FALSE,20.6819998265607,2.23983291743527,
id305,aa,30,c0,p9,8072,sacc5,time2,2,F0,G1,3,LA,25,PL1,H2,3,Jb3,1,yes,FALSE,43.9543940348124,2.74679387842947,
id467,aa,48,c2,p4,3051,sacc1,time3,3,F0,G1,4,LA,54,PL3,H2,1,Jb3,1,yes,FALSE,15.634902113935,4.29475833806667,
id494,ad,6,c2,p5,660,sacc3,time4,2,F1,G1,4,SM,23,PL3,H1,1,Jb2,1,yes,FALSE,3.09633460780803,0.637307823418958,
id856,aa,18,c2,p3,2389,sacc1,time2,4,M1,G1,1,LA,27,PL2,H2,1,Jb3,1,yes,FALSE,12.3017902150526,1.2383492749098,
id448,ad,9,c2,p9,1449,sacc1,time4,3,M1,G1,2,LA,27,PL3,H2,2,Jb3,1,yes,FALSE,8.85138471424773,0.996392251789842,
id969,ad,10,c4,p0,1231,sacc1,time5,3,F0,G1,4,SM,32,PL3,H2,2,Jb2,2,yes,TRUE,7.52876454321074,1.21186737536143,
id427,ad,36,c2,p0,909,sacc3,time5,4,F0,G1,4,ME,36,PL3,H2,1,Jb3,1,yes,FALSE,4.50863969208525,2.90095855327064,
id980,ab,48,c0,p0,8358,sacc3,time2,1,M1,G1,1,LA,30,PL3,H2,2,Jb3,1,yes,FALSE,44.5683639370051,4.25090507331657,
id752,ad,24,c2,p0,1469,sacc2,time5,4,F1,G1,4,SM,41,PL3,H1,1,Jb2,1,yes,FALSE,8.22928726633891,2.29377761527014,
id753,aa,24,c1,p9,3161,sacc1,time3,4,F0,G1,2,ME,31,PL3,H1,1,Jb3,1,no,FALSE,16.8201175566344,1.94039637596456,
id799,ab,15,c3,p5,1512,sacc4,time3,3,F1,G1,3,ME,61,PL2,H2,2,Jb3,1,yes,FALSE,8.70015460821823,1.04659722822635,
id185,ab,12,c2,p9,1037,sacc2,time4,3,F0,G1,4,SM,39,PL3,H2,1,Jb2,1,yes,FALSE,6.46299815987801,1.27448848563043,
id320,ab,30,c2,p2,3441,sacc2,time3,2,M1,G2,4,LA,21,PL3,H1,1,Jb3,1,yes,FALSE,18.5309740607102,2.93772626172121,
id561,ad,24,c3,p2,4151,sacc2,time3,2,F0,G1,3,ME,35,PL3,H2,2,Jb3,1,yes,FALSE,23.2187518906918,2.4685757392742,
id514,ad,6,c2,p6,1538,sacc1,time2,1,M1,G1,2,XL,56,PL3,H2,1,Jb3,1,yes,FALSE,8.57969485592622,0.741315769976293,
id760,ad,36,c4,p1,11054,sacc5,time3,4,F0,G1,2,LA,30,PL3,H2,1,Jb4,1,no,FALSE,60.0260789026755,3.25985300009962,
id398,aa,12,c2,p3,1680,sacc3,time5,3,F1,G1,1,SM,35,PL3,H2,1,Jb3,1,yes,FALSE,8.18121567023661,1.28752621497257,
id384,ab,15,c2,p5,1514,sacc2,time3,4,F0,G3,2,SM,22,PL3,H2,1,Jb3,1,yes,FALSE,8.36234295578939,0.903414801757155,
id683,aa,24,c2,p1,2812,sacc5,time5,2,M1,G1,4,SM,26,PL3,H1,1,Jb3,1,yes,FALSE,15.6663066551228,2.25278533100802,
id447,ad,24,c2,p1,2679,sacc1,time2,4,M1,G1,1,XL,29,PL3,H2,1,Jb4,1,no,FALSE,15.2210626552134,2.41355547984531,
id880,aa,40,c4,p6,5998,sacc1,time3,4,F0,G1,3,XL,27,PL1,H2,1,Jb3,1,no,FALSE,32.1634069653063,3.5839081952386,
id88,ad,10,c2,p8,894,sacc5,time4,4,M1,G1,3,ME,40,PL3,H2,1,Jb3,1,no,FALSE,5.69808354752057,0.832896106038497,
id979,ad,4,c4,p0,1455,sacc1,time4,2,F0,G1,1,SM,42,PL3,H2,3,Jb2,2,yes,FALSE,7.45869592582209,0.587526481569355,
id285,ab,36,c3,p9,9857,sacc2,time4,1,F0,G1,3,ME,31,PL3,H2,2,Jb2,2,no,FALSE,53.3911412804087,2.64727914079319,
id905,aa,18,c2,p2,1131,sacc1,time1,4,M1,G1,2,LA,33,PL3,H2,1,Jb3,1,yes,FALSE,6.6641088479662,1.90047435998509,
id334,ab,39,c4,p3,4933,sacc1,time4,2,F0,G3,2,SM,25,PL3,H2,2,Jb3,1,yes,FALSE,27.1724173757354,3.44494487008397,
id723,ad,24,c3,p0,2538,sacc1,time5,4,F0,G1,4,LA,47,PL3,H2,2,Jb2,2,yes,FALSE,13.1455708726512,1.73253297115367,
id376,ad,10,c2,p0,1546,sacc1,time3,3,F0,G1,2,SM,31,PL3,H2,1,Jb2,2,yes,TRUE,8.34849118504198,0.487385326856688,
id480,aa,48,c2,p0,3931,sacc1,time4,4,F0,G1,4,XL,46,PL3,H3,1,Jb3,2,yes,FALSE,21.264984644141,4.07110084685721,
id936,ad,12,c2,p3,2073,sacc2,time3,4,M1,G2,2,SM,28,PL3,H2,1,Jb3,1,yes,FALSE,11.0585349395901,0.908788217010431,
id664,ad,12,c4,p3,1655,sacc1,time5,2,F0,G1,4,SM,63,PL3,H2,2,Jb2,1,no,FALSE,9.85654878282954,0.602369191012528,
id102,ad,24,c2,p9,1258,sacc1,time4,4,F0,G1,1,SM,25,PL3,H2,1,Jb3,1,no,FALSE,7.07461761308478,2.38506045797844,
id780,aa,24,c2,p2,3021,sacc1,time3,2,M0,G1,2,SM,24,PL3,H1,1,Jb2,1,yes,FALSE,16.2853421639821,1.58845166314907,
id546,aa,30,c2,p2,3622,sacc4,time5,4,M1,G1,4,ME,57,PL3,H1,2,Jb3,1,no,FALSE,20.5115822440264,2.2438222439604,
id830,ad,15,c4,p2,3343,sacc1,time3,4,F0,G1,2,XL,28,PL3,H3,1,Jb3,1,no,FALSE,17.2538851413622,0.755367452164364,
id968,ab,42,c4,p9,5954,sacc1,time4,2,M1,G1,1,SM,41,PL1,H2,2,Jb2,1,yes,FALSE,32.4494090226133,3.28882182839514,
id898,ab,18,c3,p2,4297,sacc1,time5,4,M0,G1,3,XL,40,PL3,H2,1,Jb4,1,no,FALSE,23.7978704403037,1.69601566002488,
id712,ad,24,c4,p3,2578,sacc4,time5,2,F0,G1,2,LA,34,PL3,H2,1,Jb3,1,yes,FALSE,13.6027333676407,1.5343950251984,
id438,aa,12,c2,p0,1372,sacc1,time4,2,M0,G1,3,LA,36,PL3,H2,1,Jb3,1,yes,FALSE,6.80783751051162,0.887678394986811,
id472,ac,12,c2,p2,1474,sacc1,time2,4,M1,G1,1,ME,33,PL1,H2,1,Jb4,1,no,FALSE,7.41555112274017,1.34356653096068,
id865,aa,21,c4,p0,571,sacc1,time5,4,F0,G1,4,SM,65,PL3,H2,2,Jb3,1,yes,FALSE,3.59346615794888,1.60207868914966,
id860,ad,18,c2,p3,1453,sacc1,time2,3,M1,G1,1,SM,26,PL3,H2,1,Jb3,1,yes,FALSE,8.04567892437895,1.5591598304367,
id853,aa,36,c2,p0,9271,sacc1,time4,2,F0,G1,1,LA,24,PL3,H2,1,Jb3,1,no,FALSE,49.6923821093583,3.26568643523473,
id303,aa,12,c4,p0,4843,sacc1,time5,3,F0,G2,4,ME,43,PL3,H1,2,Jb3,1,no,FALSE,27.0038348455105,1.22980188902455,
id600,ab,24,c4,p10,11938,sacc1,time3,2,F0,G2,3,LA,39,PL3,H2,2,Jb4,2,no,FALSE,64.938036271431,2.41708897796081,
id626,ad,18,c4,p6,1864,sacc2,time3,4,M1,G1,2,SM,30,PL3,H2,2,Jb3,1,yes,FALSE,10.4232013079105,1.12622246513545,
id547,aa,6,c4,p0,3676,sacc1,time3,1,F0,G1,3,SM,37,PL3,H1,3,Jb3,2,yes,FALSE,19.9316671695835,0.786915309857412,
id924,aa,36,c4,p2,6229,sacc1,time2,4,M1,G2,4,XL,23,PL3,H1,2,Jb2,1,no,FALSE,34.236268868961,3.10595563037416,
id312,aa,48,c4,p1,6143,sacc1,time5,4,M1,G1,4,XL,58,PL2,H3,2,Jb2,1,yes,FALSE,33.0567214570405,3.77562621034274,
id187,ab,12,c2,p0,6078,sacc1,time4,2,F0,G1,2,LA,32,PL3,H2,1,Jb3,1,yes,FALSE,33.20121427073,0.578380222506336,
id878,ac,10,c2,p2,1275,sacc1,time2,4,M1,G1,2,ME,23,PL3,H2,1,Jb3,1,yes,FALSE,7.7062109417604,0.847695786484292,
id584,aa,33,c4,p2,4281,sacc3,time3,1,M1,G1,4,LA,23,PL3,H2,2,Jb3,1,yes,FALSE,23.1579121888388,2.58184999398436,
id684,aa,21,c2,p0,3763,sacc5,time4,2,F0,G2,2,SM,24,PL3,H2,1,Jb2,1,yes,TRUE,20.2746626768507,1.93919639346603,
id58,ad,15,c4,p2,1520,sacc5,time5,4,F0,G1,4,ME,63,PL3,H2,1,Jb3,1,yes,FALSE,7.26186082397986,1.40442327668099,
id859,ad,24,c4,p6,1927,sacc5,time3,3,M1,G1,2,LA,33,PL3,H2,2,Jb3,1,no,FALSE,11.0919352197625,1.89756545515792,
id854,ad,24,c3,p9,8648,sacc1,time2,2,F0,G1,2,LA,27,PL1,H2,2,Jb3,1,no,FALSE,47.6326484679433,2.13317226683869,
id380,ad,30,c4,p3,6742,sacc5,time4,2,F0,G1,3,ME,36,PL3,H2,2,Jb3,1,yes,FALSE,35.6485064139122,2.66509740661786,
id875,aa,10,c4,p0,2241,sacc1,time2,1,F0,G1,3,SM,48,PL3,H1,2,Jb2,2,yes,TRUE,12.9441568092339,0.356198514273038,
id746,ad,15,c2,p4,874,sacc5,time2,4,M1,G1,1,SM,24,PL3,H2,1,Jb3,1,yes,FALSE,5.62007599829743,0.834777219363514,
id485,aa,30,c2,p5,11998,sacc1,time2,1,M0,G1,1,XL,34,PL3,H2,1,Jb2,1,no,FALSE,64.9666854806736,2.82511489375405,
id733,ab,18,c4,p2,1928,sacc1,time2,2,F0,G1,2,SM,31,PL3,H2,2,Jb2,1,yes,FALSE,10.3628984501981,1.61719352304786,
id265,aa,15,c2,p0,1721,sacc1,time2,2,F0,G1,3,SM,36,PL3,H2,1,Jb3,1,yes,FALSE,8.96625813392475,1.65404253269829,
id783,ad,21,c2,p0,2782,sacc3,time4,1,M1,G1,2,LA,31,PL1,H2,1,Jb4,1,yes,FALSE,15.0130640528341,2.11462179280261,
id789,ad,24,c4,p9,4526,sacc1,time3,3,F0,G1,2,SM,74,PL3,H2,1,Jb4,1,no,FALSE,23.7977934504255,1.71106750425901,
id995,ad,6,c3,p9,1743,sacc2,time3,1,F0,G1,2,SM,34,PL3,H2,2,Jb2,1,yes,FALSE,9.39878813095321,0.428060775124704,
id946,ad,36,c3,p9,9572,sacc1,time2,1,M0,G1,1,LA,28,PL3,H2,2,Jb3,1,yes,FALSE,51.6360504653167,2.65076208899057,
id628,ad,60,c2,p0,10366,sacc1,time5,2,F0,G1,4,ME,42,PL3,H2,1,Jb4,1,no,FALSE,55.5819455152796,4.59353796451438,
id489,aa,12,c4,p0,2121,sacc1,time3,4,F0,G1,2,ME,30,PL3,H2,2,Jb3,1,yes,FALSE,10.8978845682358,1.41019061560045,
id261,ad,15,c2,p1,4657,sacc1,time3,3,F0,G1,2,LA,30,PL3,H2,1,Jb3,1,no,FALSE,24.9658689962265,1.45578705602178,
id342,ab,20,c3,p1,7057,sacc5,time4,3,F0,G1,4,ME,36,PL1,H1,2,Jb4,2,no,FALSE,38.7652740478826,2.11032861458494,
id116,ac,6,c4,p0,1299,sacc1,time3,1,F0,G1,1,SM,74,PL3,H2,3,Jb1,2,yes,TRUE,6.60532414180326,0.722505995096622,
id118,aa,12,c4,p1,1409,sacc1,time5,4,F0,G1,3,SM,54,PL3,H2,1,Jb3,1,yes,FALSE,8.05746253752273,1.30171730549857,
id843,ad,12,c4,p0,682,sacc2,time4,4,M1,G1,3,LA,51,PL3,H2,2,Jb3,1,no,FALSE,2.77918584373086,1.16416793233141,
id68,ab,18,c4,p2,3612,sacc1,time5,3,M1,G1,4,ME,37,PL3,H2,1,Jb3,1,no,FALSE,20.4404107352917,1.35900858234034,
id65,ab,12,c2,p8,754,sacc5,time5,4,F0,G1,4,ME,38,PL3,H2,2,Jb3,1,yes,FALSE,4.34371990141497,1.29736470170623,
id209,aa,12,c2,p2,1620,sacc1,time3,2,M1,G2,3,ME,30,PL3,H2,1,Jb3,1,yes,FALSE,7.91474229729675,0.761460517876555,
id810,ab,18,c4,p0,1056,sacc1,time5,3,F0,G3,3,SM,30,PL1,H2,2,Jb3,1,yes,FALSE,5.5537344936398,1.86010317920727,
id651,ad,36,c3,p0,10875,sacc1,time5,2,F0,G1,2,LA,45,PL3,H2,2,Jb3,2,no,FALSE,58.4260782667053,3.06056903364686,
id795,ac,12,c2,p0,1330,sacc1,time2,4,F0,G1,1,SM,26,PL3,H2,1,Jb3,1,yes,FALSE,7.20279621639137,1.28476437936908,
id743,aa,14,c2,p0,8978,sacc1,time5,1,M0,G1,4,ME,45,PL3,H2,1,Jb4,1,no,TRUE,49.2007523834957,0.868134187297732,
id35,ab,48,c1,p9,3566,sacc2,time4,4,F0,G1,2,LA,30,PL3,H2,1,Jb3,1,yes,FALSE,18.8972631952774,3.75690411056141,
id822,aa,11,c4,p0,3939,sacc1,time3,1,F0,G1,2,SM,40,PL3,H2,2,Jb2,2,yes,FALSE,20.613644170058,0.475228881282832,
id618,ad,24,c2,p1,6313,sacc5,time5,3,F0,G1,4,LA,41,PL3,H2,1,Jb4,2,no,FALSE,33.8082397797727,2.11321835847459,
id183,ad,24,c4,p1,4042,sacc5,time4,3,F0,G1,4,ME,43,PL3,H2,2,Jb3,1,no,FALSE,22.4164523908072,1.50721871064259,
id377,aa,18,c3,p6,8471,sacc5,time3,1,M1,G1,2,LA,23,PL3,H1,2,Jb3,1,no,FALSE,46.6040320916602,1.70116196010777,
id895,ad,36,c4,p2,7127,sacc1,time2,2,M1,G1,4,ME,23,PL3,H1,2,Jb3,1,no,FALSE,39.2518172089119,2.69272863518325,
id987,ad,48,c4,p1,11590,sacc2,time3,2,M1,G1,4,LA,24,PL1,H1,2,Jb2,1,yes,FALSE,62.1632908987061,4.34861289875584,
id331,ad,24,c2,p3,1533,sacc1,time2,4,M1,G1,3,LA,38,PL2,H2,1,Jb3,1,no,FALSE,8.73068601720716,2.40541687217808,
id167,ac,6,c3,p3,683,sacc1,time2,2,M1,G1,1,ME,29,PL1,H2,1,Jb3,1,yes,FALSE,4.56799572205817,0.187482139381744,
id449,ad,24,c4,p2,3777,sacc4,time3,4,F0,G1,4,SM,50,PL3,H2,1,Jb3,1,no,FALSE,19.9036256368509,2.13236182956025,
id264,aa,36,c2,p2,3959,sacc1,time1,4,F0,G1,3,ME,30,PL3,H2,1,Jb4,1,no,FALSE,21.1423402244212,2.96860240087595,
id182,ad,9,c4,p2,2406,sacc1,time1,2,F0,G1,3,LA,31,PL3,H2,1,Jb4,1,yes,FALSE,13.1752223497723,0.808373661563187,
id392,ab,12,c2,p0,1318,sacc4,time5,4,F0,G1,4,SM,54,PL3,H2,1,Jb3,1,no,FALSE,8.12774432120093,0.735422252967693,
id30,ab,24,c2,p10,11328,sacc1,time3,2,F0,G2,3,LA,29,PL1,H2,2,Jb4,1,no,FALSE,61.487878012316,2.25233775029165,
id774,ad,24,c2,p0,7393,sacc1,time3,1,F0,G1,4,ME,43,PL3,H2,1,Jb2,2,yes,FALSE,39.5414607774282,1.85343650484388,
id293,ad,24,c2,p1,7814,sacc1,time4,3,F0,G1,3,LA,38,PL3,H2,1,Jb4,1,no,FALSE,41.4501552288136,1.94144221182321,
id593,aa,60,c3,p9,6836,sacc1,time5,3,F0,G1,4,XL,63,PL3,H2,2,Jb3,1,no,FALSE,36.2113676630283,4.65461955622495,
id373,ad,12,c2,p0,2133,sacc5,time5,4,M1,G1,4,XL,52,PL3,H3,1,Jb4,1,no,FALSE,12.3049981726012,1.04642502100731,
id367,ab,9,c2,p3,790,sacc3,time3,4,M1,G1,3,SM,66,PL3,H2,1,Jb2,1,yes,FALSE,4.50889842294206,0.345132235313622,
id747,ab,18,c4,p2,6361,sacc1,time5,2,F0,G1,1,XL,41,PL3,H2,1,Jb3,1,no,FALSE,34.4845779463043,1.30476948203445,
id50,aa,18,c4,p0,5302,sacc1,time5,2,F0,G1,4,XL,36,PL3,H3,3,Jb4,1,no,FALSE,28.8370630158225,1.95055966910065,
id336,ad,15,c4,p3,1829,sacc1,time5,4,F0,G1,4,LA,46,PL3,H2,2,Jb3,1,no,FALSE,10.0898552515178,1.10141829013977,
id617,ab,18,c2,p9,1941,sacc4,time3,4,F0,G1,2,ME,35,PL3,H2,1,Jb2,1,no,FALSE,10.732175857527,1.28652197229751,
id429,ab,9,c2,p6,1199,sacc1,time4,4,M1,G1,4,ME,67,PL3,H2,2,Jb4,1,no,FALSE,5.68946843067366,0.608999484295572,
id571,ad,12,c4,p9,1185,sacc1,time3,3,M1,G1,2,SM,27,PL3,H2,2,Jb3,1,yes,FALSE,6.37278741214515,0.62030177308427,
id933,ab,15,c2,p5,2631,sacc2,time3,3,M1,G1,2,SM,25,PL3,H2,1,Jb2,1,yes,FALSE,13.9793720144744,1.07683967967253,
id823,aa,6,c4,p3,338,sacc3,time5,4,F0,G1,4,LA,52,PL3,H2,2,Jb3,1,yes,FALSE,2.67673501810842,0.854237545238806,
id713,ad,24,c2,p3,1311,sacc2,time4,4,F1,G1,3,ME,26,PL3,H2,1,Jb3,1,no,FALSE,6.5527418391159,1.79603971214997,
id997,ab,15,c2,p3,1444,sacc5,time2,4,F0,G1,1,ME,23,PL3,H2,1,Jb3,1,yes,FALSE,6.91259495569901,0.831588805740737,
id681,aa,24,c4,p1,6419,sacc1,time5,2,M1,G1,4,XL,44,PL3,H3,2,Jb4,2,no,FALSE,34.1673795590356,2.24559463435922,
id756,ab,6,c3,p2,1050,sacc1,time1,4,F0,G1,1,ME,35,PL2,H2,2,Jb4,1,no,FALSE,5.91714925906157,0.58449462373085,
id294,ab,12,c2,p3,1534,sacc1,time2,1,F1,G1,1,SM,23,PL3,H1,1,Jb3,1,yes,FALSE,8.52676772146861,0.767369714953122,
id748,ad,24,c3,p9,3863,sacc1,time3,1,F0,G1,2,XL,32,PL3,H3,1,Jb3,1,yes,FALSE,21.1583317716741,1.62518096068646,
id211,ad,54,c0,p1,9436,sacc5,time3,2,F0,G1,2,ME,39,PL3,H2,1,Jb2,2,yes,FALSE,51.394985904314,4.7247019394099,
id687,ac,12,c1,p3,409,sacc4,time3,3,M1,G1,3,SM,42,PL3,H1,2,Jb3,1,yes,FALSE,1.58756402839096,0.897523711463277,
id846,ad,24,c2,p3,1376,sacc3,time4,4,M1,G1,1,LA,28,PL3,H2,1,Jb3,1,yes,FALSE,7.27727944191347,2.1877422843409,
id624,ab,18,c4,p0,884,sacc1,time5,4,F0,G1,4,LA,36,PL1,H2,1,Jb3,2,no,FALSE,5.29167127713459,1.39570212226259,
id431,ab,8,c2,p3,1414,sacc1,time3,4,F0,G3,2,SM,33,PL3,H2,1,Jb3,1,yes,TRUE,7.59476077592056,0.89738865739928,
id240,ab,27,c2,p9,3915,sacc1,time3,4,F0,G1,2,LA,36,PL3,H2,1,Jb3,2,no,FALSE,21.4882214929246,1.84675244074825,
id113,ad,9,c4,p3,3074,sacc5,time3,1,F0,G1,2,SM,33,PL3,H2,2,Jb3,2,yes,FALSE,16.6108609346672,0.925441947593175,
id911,aa,36,c2,p1,8335,sacc5,time5,3,F0,G1,4,XL,47,PL3,H3,1,Jb3,1,yes,FALSE,44.4210784408817,3.16625409108205,
id301,ab,30,c2,p0,2150,sacc1,time3,4,M1,G3,2,XL,24,PL1,H2,1,Jb3,1,yes,FALSE,11.8177708133718,2.50874145916318,
id938,aa,18,c4,p3,1880,sacc1,time4,4,F1,G1,1,ME,32,PL3,H2,2,Jb4,1,no,FALSE,10.9075371047618,1.4180086206298,
id396,aa,15,c2,p4,1275,sacc5,time3,4,M1,G1,2,LA,24,PL3,H1,1,Jb3,1,yes,FALSE,6.55451075025091,0.949697283669342,
id257,aa,24,c2,p3,1938,sacc1,time2,4,M0,G1,3,ME,32,PL3,H2,1,Jb3,1,yes,FALSE,10.9455414740216,1.69683061539942,
id371,ab,24,c3,p9,6967,sacc2,time4,4,F0,G1,4,LA,36,PL3,H1,1,Jb4,1,no,FALSE,36.8230635914356,2.34113456914608,
id390,ab,9,c2,p9,1391,sacc1,time3,2,F1,G1,1,SM,27,PL1,H2,1,Jb3,1,no,FALSE,7.06146689546046,0.301840011156596,
id775,ad,12,c4,p2,1258,sacc1,time2,2,M1,G1,4,ME,22,PL3,H1,2,Jb2,1,yes,FALSE,7.51909040897847,1.08727651566059,
id694,ad,36,c4,p0,6614,sacc1,time5,4,F0,G1,4,LA,34,PL3,H2,2,Jb4,1,no,FALSE,36.8024521682624,3.24210193787441,
id311,ab,12,c4,p0,1995,sacc2,time2,4,F0,G1,1,LA,27,PL3,H2,1,Jb3,1,yes,FALSE,10.5028604286219,1.32701535559021,
id580,ab,18,c3,p9,2427,sacc5,time5,4,F0,G1,2,ME,42,PL3,H2,2,Jb3,1,yes,FALSE,13.8346885654625,1.61552120473897,
id425,ab,36,c0,p3,3804,sacc1,time3,4,M1,G1,1,LA,42,PL3,H2,1,Jb3,1,no,FALSE,19.7650616841948,2.71461443472712,
id347,ad,18,c2,p3,4594,sacc1,time2,3,F0,G1,2,LA,32,PL3,H2,1,Jb3,1,no,FALSE,25.3083635954754,1.55124466045384,
id280,ab,27,c2,p9,2528,sacc1,time2,4,M1,G1,1,ME,32,PL3,H2,1,Jb3,2,no,FALSE,13.4840745419687,2.08759192269403,
id262,ad,12,c4,p0,1495,sacc1,time5,4,F0,G1,1,SM,38,PL3,H2,2,Jb2,2,yes,FALSE,8.26367106692209,0.777488163638908,
id655,ad,36,c2,p6,9055,sacc5,time3,2,F0,G1,4,XL,35,PL3,H3,1,Jb2,2,no,FALSE,48.7698246911355,2.79905041318775,
id417,ad,18,c2,p2,3422,sacc1,time5,4,F0,G1,4,ME,47,PL1,H2,3,Jb3,2,no,FALSE,18.5002878217184,1.93921296253687,
id769,ad,9,c4,p0,2134,sacc1,time3,4,F0,G1,4,LA,48,PL3,H2,3,Jb3,1,no,FALSE,11.752832128396,0.285075473358577,
id436,ab,42,c1,p1,9283,sacc1,time1,1,F0,G1,2,XL,55,PL1,H3,1,Jb4,1,no,FALSE,51.3544376291061,3.93417577513266,
id451,ad,15,c3,p2,960,sacc4,time4,3,M1,G1,2,ME,30,PL3,H2,2,Jb3,1,yes,FALSE,5.38336684044996,1.60897685970116,
id948,aa,24,c1,p10,1358,sacc5,time5,4,F0,G1,3,LA,40,PL2,H2,1,Jb4,1,no,FALSE,7.76227215623863,2.42302246886068,
id107,ad,12,c2,p2,1574,sacc1,time3,4,F0,G1,2,SM,50,PL3,H2,1,Jb3,1,yes,FALSE,9.47335867319487,1.34491897060781,
id439,ac,12,c3,p0,2247,sacc1,time3,2,M1,G1,2,LA,36,PL2,H2,2,Jb3,1,no,FALSE,11.6998299330283,0.642534611143858,
id957,ab,60,c3,p3,9157,sacc5,time3,2,F0,G1,2,XL,27,PL3,H3,1,Jb4,1,yes,FALSE,49.4096410290794,5.07921512686077,
id650,aa,24,c2,p0,1371,sacc5,time3,4,M1,G1,4,SM,25,PL3,H1,1,Jb3,1,yes,FALSE,7.91267755352632,2.46652957749392,
id120,aa,18,c2,p3,1882,sacc1,time3,4,M1,G1,4,LA,25,PL1,H1,2,Jb3,1,yes,FALSE,9.28938554310789,1.47415277079281,
id71,ad,6,c4,p0,362,sacc2,time3,4,M1,G1,4,LA,52,PL3,H2,2,Jb2,1,yes,FALSE,1.02497111355763,0.764307220700841,
id999,aa,28,c2,p0,4006,sacc1,time3,3,F0,G1,2,LA,45,PL3,H2,1,Jb2,1,yes,FALSE,21.3834728798497,1.99644702418825,
id840,ac,6,c4,p6,1047,sacc1,time3,2,M1,G1,4,ME,50,PL3,H2,1,Jb2,1,yes,FALSE,5.23537498386585,0.416665221503501,
id151,ad,30,c2,p3,2333,sacc3,time5,4,F0,G1,2,LA,30,PL1,H2,1,Jb4,1,yes,FALSE,12.7017707993939,2.98330633363573,
id682,aa,48,c0,p1,4605,sacc1,time5,3,F0,G1,4,XL,24,PL3,H3,2,Jb3,2,yes,FALSE,24.1813904606798,3.82853579508386,
id998,ad,48,c2,p3,10222,sacc5,time4,4,F0,G1,3,LA,37,PL2,H2,1,Jb3,1,no,FALSE,54.9273870148831,3.55321171777448,
id519,ad,15,c4,p1,3368,sacc4,time5,3,F0,G1,4,XL,23,PL3,H1,2,Jb3,1,no,FALSE,17.8758196213617,0.920150162299362,
id673,ad,6,c4,p0,250,sacc4,time3,2,M1,G1,2,SM,41,PL1,H2,2,Jb2,1,yes,FALSE,1.94118413395094,0.448149459795387,
id53,ad,18,c1,p0,6458,sacc1,time5,2,F0,G1,4,XL,39,PL1,H2,2,Jb4,2,no,FALSE,35.0936361571259,1.72481127179021,
id585,ab,9,c2,p3,1670,sacc1,time2,4,M1,G1,2,LA,22,PL3,H2,1,Jb3,1,no,FALSE,8.47258155737409,0.25306720063947,
id249,ab,26,c2,p1,7966,sacc1,time2,2,F0,G1,3,LA,30,PL3,H2,2,Jb3,1,yes,FALSE,43.9727611795834,2.06675216918795,
id237,ab,12,c4,p0,958,sacc1,time4,2,F0,G1,3,SM,47,PL3,H2,2,Jb2,2,yes,FALSE,5.61596231987975,0.922442161067881,
id348,ad,24,c4,p2,2028,sacc1,time4,2,F0,G1,2,ME,30,PL3,H2,2,Jb2,1,yes,FALSE,10.2678420618136,2.3364231602201,
id479,ab,6,c2,p3,368,sacc5,time5,4,F0,G1,4,ME,38,PL3,H2,1,Jb3,1,yes,FALSE,1.42972093999201,0.244098300345723,
